Index,Date-Time,Production,SSI,SSIRPrime,SWR,SWRRPrime,
389,18/04/2021 12:00,2097.536,1083.916,1084.150,1039.833,1073.651,
390,18/04/2021 13:00,1947.698,995.803,996.018,947.167,977.971,
391,18/04/2021 14:00,1095.527,898.271,898.465,813.908,840.378,
392,18/04/2021 15:00,919.656,735.294,735.453,628.933,649.388,
393,19/04/2021 8:00,744.382,584.853,584.980,610.458,630.312,
394,19/04/2021 9:00,1584.877,777.962,778.130,815.683,842.211,
395,19/04/2021 10:00,1877.430,991.672,991.887,940.600,971.190,
396,19/04/2021 11:00,1992.965,1061.643,1061.872,1029.692,1063.180,
397,19/04/2021 12:00,2063.074,1084.799,1085.033,1035.300,1068.970,
398,19/04/2021 13:00,1962.472,995.089,995.304,962.608,993.915,
399,19/04/2021 14:00,1662.545,898.614,898.809,825.842,852.700,
400,19/04/2021 15:00,1200.267,735.654,735.813,626.275,646.643,
401,20/04/2021 8:00,1181.765,586.950,587.077,615.242,635.251,
402,20/04/2021 9:00,1570.561,779.709,779.878,801.417,827.481,
403,20/04/2021 10:00,1859.320,992.847,993.061,933.310,963.663,
404,20/04/2021 11:00,2018.670,1062.571,1062.800,1019.325,1052.476,
405,20/04/2021 12:00,2063.139,1079.728,1079.961,1023.925,1057.225,
406,20/04/2021 13:00,1900.925,988.190,988.404,942.333,972.980,
407,20/04/2021 14:00,1567.746,894.738,894.931,800.600,826.637,
408,20/04/2021 15:00,1212.832,735.997,736.156,596.675,616.080,
409,21/04/2021 8:00,1018.330,588.985,589.112,594.267,613.594,
410,21/04/2021 9:00,1547.579,781.395,781.564,750.233,774.633,
411,21/04/2021 10:00,1569.598,941.646,941.850,754.560,779.100,
412,21/04/2021 11:00,1616.681,948.369,948.574,825.008,851.839,
413,21/04/2021 12:00,1737.358,858.260,858.445,799.117,825.106,
414,21/04/2021 13:00,1732.337,875.572,875.761,811.892,838.296,
415,21/04/2021 14:00,1444.621,861.594,861.780,603.075,622.688,
416,21/04/2021 15:00,1089.852,714.758,714.912,280.592,289.717,
417,22/04/2021 8:00,1190.256,590.957,591.085,599.700,619.204,
418,22/04/2021 9:00,1717.149,783.018,783.187,788.425,814.066,
419,22/04/2021 10:00,2001.716,991.543,991.757,901.910,931.242,
420,22/04/2021 11:00,2157.864,1043.530,1043.755,904.500,933.916,
421,22/04/2021 12:00,2200.136,1071.730,1071.962,847.733,875.304,
422,22/04/2021 13:00,1610.297,968.728,968.937,743.158,767.328,
423,22/04/2021 14:00,1151.544,873.024,873.213,496.192,512.329,
424,22/04/2021 15:00,806.735,736.642,736.801,286.617,295.938,
425,23/04/2021 8:00,1305.442,592.865,592.993,625.917,646.273,
426,23/04/2021 9:00,1773.860,784.580,784.749,815.175,841.686,
427,23/04/2021 10:00,2071.117,996.049,996.264,973.650,1005.315,
428,23/04/2021 11:00,2221.150,1065.091,1065.321,1058.283,1092.701,
429,23/04/2021 12:00,2210.293,1087.253,1087.488,1066.183,1100.858,
430,23/04/2021 13:00,2059.160,997.603,997.819,993.010,1025.305,
431,23/04/2021 14:00,1743.060,899.741,899.935,846.317,873.841,
432,23/04/2021 15:00,1272.008,736.946,737.105,641.842,662.716,
433,24/04/2021 8:00,1281.272,594.711,594.840,657.708,679.099,
434,24/04/2021 9:00,1746.028,786.077,786.247,851.517,879.210,
435,24/04/2021 10:00,2051.067,997.008,997.223,984.170,1016.177,
436,24/04/2021 11:00,2202.779,1065.743,1065.973,1065.600,1100.256,
437,24/04/2021 12:00,2201.713,1087.516,1087.751,1070.708,1105.530,
438,24/04/2021 13:00,2110.295,997.866,998.082,993.917,1026.241,
439,24/04/2021 14:00,1559.691,892.465,892.658,834.092,861.218,
440,24/04/2021 15:00,1282.451,737.239,737.399,639.708,660.513,
441,25/04/2021 8:00,1314.871,596.493,596.622,661.117,682.618,
442,25/04/2021 9:00,1722.375,787.511,787.681,868.188,896.423,
443,25/04/2021 10:00,1997.968,997.912,998.128,989.530,1021.712,
444,25/04/2021 11:00,2139.721,1066.293,1066.523,1075.275,1110.245,
445,25/04/2021 12:00,2158.374,1087.770,1088.005,1070.570,1105.387,
446,25/04/2021 13:00,2024.245,998.102,998.317,994.183,1026.516,
447,25/04/2021 14:00,1727.783,900.176,900.370,695.898,718.530,
448,25/04/2021 15:00,1285.906,737.524,737.683,640.683,661.520,
449,26/04/2021 8:00,1218.555,598.209,598.338,636.233,656.925,
450,26/04/2021 9:00,1609.007,788.882,789.052,825.658,852.511,
451,26/04/2021 10:00,1866.470,998.762,998.978,953.250,984.252,
452,26/04/2021 11:00,1962.509,1066.806,1067.036,1031.708,1065.262,
453,26/04/2021 12:00,1982.414,1087.395,1087.630,1029.608,1063.094,
454,26/04/2021 13:00,1827.102,996.935,997.151,953.783,984.803,
455,26/04/2021 14:00,1534.687,900.366,900.561,698.408,721.122,
456,26/04/2021 15:00,652.232,709.449,709.602,476.958,492.470,
457,27/04/2021 8:00,1164.407,599.859,599.989,461.042,476.036,
458,27/04/2021 9:00,1629.017,790.189,790.359,794.250,820.081,
459,27/04/2021 10:00,1889.129,999.557,999.773,921.890,951.872,
460,27/04/2021 11:00,2034.237,1067.281,1067.512,1024.467,1057.785,
461,27/04/2021 12:00,1957.495,1088.179,1088.414,1023.917,1057.217,
462,27/04/2021 13:00,1759.057,993.210,993.424,936.458,966.914,
463,27/04/2021 14:00,1503.062,897.486,897.680,755.600,780.174,
464,27/04/2021 15:00,991.876,737.601,737.760,392.692,405.463,
465,28/04/2021 8:00,1217.242,601.443,601.573,637.808,658.551,
466,28/04/2021 9:00,1610.749,791.432,791.603,826.117,852.984,
467,28/04/2021 10:00,1852.143,1000.297,1000.513,952.890,983.880,
468,28/04/2021 11:00,1981.287,1067.717,1067.947,1034.558,1068.205,
469,28/04/2021 12:00,2015.529,1088.466,1088.701,1032.225,1065.795,
470,28/04/2021 13:00,1853.694,998.651,998.866,958.750,989.931,
471,28/04/2021 14:00,1596.403,900.701,900.896,816.783,843.347,
472,28/04/2021 15:00,1179.148,738.336,738.496,617.283,637.359,
473,29/04/2021 8:00,1163.198,602.960,603.090,598.042,617.491,
474,29/04/2021 9:00,1325.799,792.609,792.780,828.892,855.849,
475,29/04/2021 10:00,1832.697,1000.983,1001.199,954.100,985.129,
476,29/04/2021 11:00,1978.940,1068.113,1068.344,1037.208,1070.941,
477,29/04/2021 12:00,2035.837,1088.670,1088.905,1036.108,1069.805,
478,29/04/2021 13:00,1812.006,998.787,999.002,961.250,992.512,
479,29/04/2021 14:00,1599.351,900.849,901.043,817.083,843.657,
480,29/04/2021 15:00,1207.476,738.600,738.759,621.233,641.437,
481,30/04/2021 8:00,738.811,604.411,604.542,541.158,558.758,
482,30/04/2021 9:00,1282.806,793.723,793.895,688.983,711.391,
483,30/04/2021 10:00,1882.080,1001.614,1001.831,944.020,974.722,
484,30/04/2021 11:00,2020.700,1068.471,1068.702,1041.158,1075.019,
485,30/04/2021 12:00,2018.743,1088.857,1089.092,1038.150,1071.913,
486,30/04/2021 13:00,1878.372,998.903,999.119,962.542,993.846,
487,30/04/2021 14:00,1596.519,900.985,901.180,820.875,847.572,
488,30/04/2021 15:00,1181.014,738.862,739.021,620.942,641.136,
489,01/05/2021 8:00,1275.630,605.793,605.793,605.042,665.134,
490,01/05/2021 9:00,1561.701,794.773,794.773,818.758,900.077,
491,01/05/2021 10:00,1847.732,1002.192,1002.192,956.000,1050.949,
492,01/05/2021 11:00,2012.861,1068.789,1068.789,1035.742,1138.611,
493,01/05/2021 12:00,2020.342,1089.023,1089.023,1031.675,1134.140,
494,01/05/2021 13:00,1818.322,993.466,993.466,948.092,1042.255,
495,01/05/2021 14:00,1245.783,895.504,895.504,783.183,860.968,
496,01/05/2021 15:00,1218.082,739.123,739.123,616.383,677.602,
497,02/05/2021 8:00,1219.017,607.108,607.108,642.808,706.652,
498,02/05/2021 9:00,1615.181,795.757,795.757,833.042,915.779,
499,02/05/2021 10:00,1856.594,1002.715,1002.715,960.550,1055.951,
500,02/05/2021 11:00,2007.755,1069.070,1069.070,1039.042,1142.238,
501,02/05/2021 12:00,2005.786,1089.166,1089.166,1035.717,1138.583,
502,02/05/2021 13:00,1847.966,999.076,999.076,961.433,1056.922,
503,02/05/2021 14:00,1557.665,901.230,901.230,822.367,904.043,
504,02/05/2021 15:00,1175.213,739.387,739.387,623.808,685.764,
505,03/05/2021 8:00,1231.301,608.355,608.355,652.475,717.278,
506,03/05/2021 9:00,1615.100,796.678,796.678,842.983,926.708,
507,03/05/2021 10:00,1848.839,1003.186,1003.186,971.410,1067.890,
508,03/05/2021 11:00,1966.488,1069.311,1069.311,1046.417,1150.346,
509,03/05/2021 12:00,1962.279,1089.283,1089.283,1050.783,1155.146,
510,03/05/2021 13:00,1823.565,999.138,999.138,965.317,1061.191,
511,03/05/2021 14:00,1560.315,901.341,901.341,818.533,899.829,
512,03/05/2021 15:00,1088.512,739.652,739.652,581.742,639.520,
513,04/05/2021 8:00,1249.421,609.534,609.534,651.917,716.664,
514,04/05/2021 9:00,1656.439,797.535,797.535,838.792,922.100,
515,04/05/2021 10:00,1941.486,1003.604,1003.604,966.380,1062.360,
516,04/05/2021 11:00,2016.703,1069.513,1069.513,1040.250,1143.567,
517,04/05/2021 12:00,2009.043,1089.370,1089.370,1027.592,1129.651,
518,04/05/2021 13:00,1874.803,999.184,999.184,952.225,1046.799,
519,04/05/2021 14:00,1557.654,901.447,901.447,796.033,875.095,
520,04/05/2021 15:00,843.477,721.248,721.248,461.283,507.098,
521,05/05/2021 8:00,1219.243,610.645,610.645,645.392,709.491,
522,05/05/2021 9:00,1604.618,798.329,798.329,833.033,915.770,
523,05/05/2021 10:00,1892.627,1003.972,1003.972,961.520,1057.017,
524,05/05/2021 11:00,2020.117,1069.679,1069.679,1039.258,1142.477,
525,05/05/2021 12:00,1996.314,1089.426,1089.426,1036.575,1139.527,
526,05/05/2021 13:00,1853.064,999.217,999.217,951.850,1046.387,
527,05/05/2021 14:00,1609.223,901.547,901.547,785.100,863.075,
528,05/05/2021 15:00,1161.234,740.193,740.193,583.875,641.865,
529,06/05/2021 8:00,1231.547,611.691,611.691,651.000,715.657,
530,06/05/2021 9:00,1629.685,799.060,799.060,838.350,921.614,
531,06/05/2021 10:00,1882.845,1004.288,1004.288,963.790,1059.513,
532,06/05/2021 11:00,1980.916,1069.807,1069.807,1040.108,1143.411,
533,06/05/2021 12:00,1988.967,1089.448,1089.448,1038.692,1141.854,
534,06/05/2021 13:00,1848.727,999.237,999.237,962.625,1058.232,
535,06/05/2021 14:00,1574.550,901.644,901.644,813.675,894.489,
536,06/05/2021 15:00,1158.660,740.470,740.470,572.825,629.718,
537,07/05/2021 8:00,1202.206,612.668,612.668,637.200,700.486,
538,07/05/2021 9:00,1581.850,799.730,799.730,821.350,902.926,
539,07/05/2021 10:00,1856.947,1004.556,1004.556,949.540,1043.848,
540,07/05/2021 11:00,1946.378,1069.900,1069.900,1024.767,1126.546,
541,07/05/2021 12:00,1904.325,1089.439,1089.439,1018.692,1119.867,
542,07/05/2021 13:00,1786.367,999.246,999.246,930.217,1022.605,
543,07/05/2021 14:00,1596.131,901.739,901.739,787.267,865.457,
544,07/05/2021 15:00,1063.291,740.755,740.755,380.525,418.318,
545,08/05/2021 8:00,1219.980,613.579,613.579,633.442,696.355,
546,08/05/2021 9:00,1530.872,800.340,800.340,823.450,905.234,
547,08/05/2021 10:00,1811.976,1004.775,1004.775,951.740,1046.266,
548,08/05/2021 11:00,1975.620,1069.958,1069.958,1026.467,1128.414,
549,08/05/2021 12:00,1937.985,1089.400,1089.400,1019.342,1120.582,
550,08/05/2021 13:00,1836.166,999.246,999.246,947.383,1041.477,
551,08/05/2021 14:00,1443.141,901.833,901.833,807.492,887.691,
552,08/05/2021 15:00,1177.299,741.046,741.046,604.342,664.364,
553,09/05/2021 8:00,1139.529,614.421,614.421,600.217,659.830,
554,09/05/2021 9:00,1556.202,800.889,800.889,794.975,873.931,
555,09/05/2021 10:00,1810.517,1004.948,1004.948,927.120,1019.201,
556,09/05/2021 11:00,1662.700,1063.237,1063.237,987.117,1085.156,
557,09/05/2021 12:00,1637.200,1084.273,1084.273,952.567,1047.175,
558,09/05/2021 13:00,1900.758,988.288,988.288,845.675,929.667,
559,09/05/2021 14:00,1294.101,901.926,901.926,775.700,852.742,
560,09/05/2021 15:00,1023.981,741.345,741.345,545.600,599.789,
561,10/05/2021 8:00,1237.701,615.183,615.183,625.358,687.468,
562,10/05/2021 9:00,1558.098,801.380,801.380,827.125,909.274,
563,10/05/2021 10:00,1743.387,1005.076,1005.076,950.500,1044.903,
564,10/05/2021 11:00,1909.630,1069.976,1069.976,1025.133,1126.949,
565,10/05/2021 12:00,1853.578,1089.245,1089.245,1021.100,1122.515,
566,10/05/2021 13:00,1821.448,999.220,999.220,943.533,1037.244,
567,10/05/2021 14:00,1494.074,902.020,902.020,802.875,882.616,
568,10/05/2021 15:00,959.635,741.652,741.652,263.242,289.387,
569,11/05/2021 8:00,885.596,615.880,615.880,559.583,615.161,
570,11/05/2021 9:00,1513.190,801.814,801.814,795.933,874.985,
571,11/05/2021 10:00,1476.204,1005.159,1005.159,876.300,963.333,
572,11/05/2021 11:00,2012.767,1069.937,1069.937,994.342,1093.099,
573,11/05/2021 12:00,1985.841,1080.100,1080.100,976.950,1073.980,
574,11/05/2021 13:00,1484.814,938.255,938.255,659.342,724.827,
575,11/05/2021 14:00,1402.497,757.528,757.528,364.967,401.215,
576,11/05/2021 15:00,1050.302,738.101,738.101,351.975,386.933,
577,12/05/2021 8:00,1214.420,616.517,616.517,650.200,714.777,
578,12/05/2021 9:00,1179.730,802.189,802.189,835.400,918.371,
579,12/05/2021 10:00,1832.198,1005.200,1005.200,960.390,1055.775,
580,12/05/2021 11:00,1950.023,1069.870,1069.870,1028.908,1131.099,
581,12/05/2021 12:00,1605.903,1089.016,1089.016,1020.475,1121.828,
582,12/05/2021 13:00,1634.829,999.170,999.170,944.817,1038.655,
583,12/05/2021 14:00,1198.530,899.821,899.821,756.592,831.736,
584,12/05/2021 15:00,1071.212,657.693,657.693,309.508,340.248,
585,13/05/2021 8:00,1257.354,617.093,617.093,648.575,712.991,
586,13/05/2021 9:00,1604.362,802.511,802.511,835.408,918.380,
587,13/05/2021 10:00,1868.086,1005.201,1005.201,964.410,1060.194,
588,13/05/2021 11:00,1967.418,1069.776,1069.776,1040.400,1143.732,
589,13/05/2021 12:00,1958.441,1088.883,1088.883,1037.083,1140.086,
590,13/05/2021 13:00,1854.500,999.139,999.139,959.142,1054.403,
591,13/05/2021 14:00,1596.908,902.315,902.315,811.867,892.501,
592,13/05/2021 15:00,957.322,742.593,742.593,591.875,650.660,
593,14/05/2021 8:00,1239.581,617.609,617.609,653.558,718.469,
594,14/05/2021 9:00,1614.248,802.778,802.778,837.258,920.414,
595,14/05/2021 10:00,1501.181,1005.162,1005.162,965.010,1060.854,
596,14/05/2021 11:00,1888.092,1069.655,1069.655,1036.433,1139.371,
597,14/05/2021 12:00,1918.195,1088.741,1088.741,1023.608,1125.272,
598,14/05/2021 13:00,1770.401,999.105,999.105,945.308,1039.196,
599,14/05/2021 14:00,1522.730,902.420,902.420,805.367,885.355,
600,14/05/2021 15:00,1119.000,742.912,742.912,603.758,663.723,
601,15/05/2021 8:00,1213.166,618.067,618.067,649.733,714.264,
602,15/05/2021 9:00,1580.850,802.992,802.992,831.625,914.221,
603,15/05/2021 10:00,1818.967,1005.086,1005.086,956.810,1051.840,
604,15/05/2021 11:00,1955.942,1069.510,1069.510,1025.392,1127.233,
605,15/05/2021 12:00,1997.126,1088.594,1088.594,850.592,935.072,
606,15/05/2021 13:00,1646.419,999.070,999.070,903.825,993.592,
607,15/05/2021 14:00,1139.932,902.531,902.531,720.717,792.298,
608,15/05/2021 15:00,714.091,743.241,743.241,558.225,613.667,
609,16/05/2021 8:00,1217.427,618.466,618.466,608.625,669.073,
610,16/05/2021 9:00,1570.881,803.157,803.157,834.292,917.153,
611,16/05/2021 10:00,1811.879,1004.974,1004.974,958.490,1053.686,
612,16/05/2021 11:00,1923.944,1069.343,1069.343,1028.358,1130.494,
613,16/05/2021 12:00,1895.349,1088.443,1088.443,1017.400,1118.447,
614,16/05/2021 13:00,1779.045,999.035,999.035,943.083,1036.750,
615,16/05/2021 14:00,1480.474,902.648,902.648,742.308,816.034,
616,16/05/2021 15:00,1265.722,743.581,743.581,587.508,645.859,
617,17/05/2021 8:00,1220.567,618.811,618.811,656.767,721.996,
618,17/05/2021 9:00,1609.479,803.270,803.270,837.367,920.533,
619,17/05/2021 10:00,1876.112,1004.829,1004.829,964.500,1060.293,
620,17/05/2021 11:00,1992.329,1069.155,1069.155,1039.383,1142.614,
621,17/05/2021 12:00,1963.898,1088.290,1088.290,1024.758,1126.536,
625,18/05/2021 8:00,1199.833,619.098,619.098,638.642,702.071,
626,18/05/2021 9:00,1587.295,803.334,803.334,819.233,900.599,
627,18/05/2021 10:00,1868.377,1004.651,1004.651,940.400,1033.800,
628,18/05/2021 11:00,1746.785,1068.949,1068.949,967.075,1063.124,
629,18/05/2021 12:00,1829.846,1058.601,1058.601,973.333,1070.004,
630,18/05/2021 13:00,1565.921,986.688,986.688,481.925,529.789,
631,18/05/2021 14:00,,497.725,497.725,10.400,11.433,
632,18/05/2021 15:00,,382.420,382.420,17.467,19.201,
633,19/05/2021 8:00,1213.214,619.334,619.334,650.667,715.290,
634,19/05/2021 9:00,1603.792,803.352,803.352,835.133,918.078,
635,19/05/2021 10:00,1825.557,1004.442,1004.442,962.480,1058.073,
636,19/05/2021 11:00,1950.207,1068.724,1068.724,1028.733,1130.906,
637,19/05/2021 12:00,1946.556,1087.981,1087.981,1019.050,1120.261,
638,19/05/2021 13:00,1799.955,998.936,998.936,945.733,1039.663,
639,19/05/2021 14:00,1439.580,903.037,903.037,799.758,879.190,
640,19/05/2021 15:00,1005.504,744.664,744.664,486.217,534.507,
641,20/05/2021 8:00,1207.006,619.515,619.515,647.267,711.553,
642,20/05/2021 9:00,1574.139,803.325,803.325,830.067,912.508,
643,20/05/2021 10:00,1789.880,1004.205,1004.205,954.760,1049.586,
644,20/05/2021 11:00,1886.631,1068.484,1068.484,1021.808,1123.294,
645,20/05/2021 12:00,1905.408,1087.828,1087.828,1013.533,1114.197,
646,20/05/2021 13:00,1798.592,998.909,998.909,928.117,1020.296,
647,20/05/2021 14:00,1559.928,903.184,903.184,796.567,875.681,
648,20/05/2021 15:00,1284.867,745.047,745.047,275.075,302.395,
649,21/05/2021 8:00,1207.536,619.645,619.645,641.600,705.323,
650,21/05/2021 9:00,1566.591,803.253,803.253,812.567,893.270,
651,21/05/2021 10:00,1813.378,1003.941,1003.941,937.070,1030.139,
652,21/05/2021 11:00,1865.088,1068.231,1068.231,999.258,1098.504,
653,21/05/2021 12:00,1758.942,1085.697,1085.697,1002.317,1101.866,
654,21/05/2021 13:00,1747.652,998.886,998.886,926.480,1018.497,
655,21/05/2021 14:00,1103.680,900.354,900.354,28.608,31.450,
656,21/05/2021 15:00,268.849,538.704,538.704,5.742,6.312,
657,22/05/2021 8:00,1278.239,619.725,619.725,619.892,681.459,
658,22/05/2021 9:00,1597.105,803.140,803.140,729.600,802.063,
659,22/05/2021 10:00,1813.305,1003.651,1003.651,885.830,973.810,
660,22/05/2021 11:00,1994.035,1067.964,1067.964,708.042,778.364,
661,22/05/2021 12:00,1361.593,1045.830,1045.830,169.275,186.087,
662,22/05/2021 13:00,,590.966,590.966,160.742,176.706,
663,22/05/2021 14:00,,316.457,316.457,153.283,168.507,
664,22/05/2021 15:00,,368.755,368.755,71.208,78.281,
665,23/05/2021 8:00,1293.986,619.756,619.756,649.608,714.127,
666,23/05/2021 9:00,1644.022,802.984,802.984,830.725,913.232,
667,23/05/2021 10:00,1872.932,1003.339,1003.339,947.090,1041.154,
668,23/05/2021 11:00,1973.741,1067.687,1067.687,1014.700,1115.479,
669,23/05/2021 12:00,2018.814,1087.380,1087.380,1009.725,1110.010,
670,23/05/2021 13:00,1613.451,998.859,998.859,835.325,918.289,
671,23/05/2021 14:00,643.298,903.680,903.680,237.250,260.813,
672,23/05/2021 15:00,,544.769,544.769,32.917,36.186,
673,24/05/2021 8:00,1327.291,619.738,619.738,651.133,715.803,
674,24/05/2021 9:00,1697.937,802.791,802.791,803.433,883.230,
675,24/05/2021 10:00,1926.156,1003.004,1003.004,948.230,1042.407,
676,24/05/2021 11:00,2049.674,1067.400,1067.400,1006.867,1106.868,
677,24/05/2021 12:00,1795.444,1087.237,1087.237,1008.117,1108.242,
678,24/05/2021 13:00,694.029,808.401,808.401,556.383,611.643,
679,24/05/2021 14:00,422.240,481.837,481.837,252.700,277.798,
680,24/05/2021 15:00,478.093,597.554,597.554,388.075,426.618,
681,25/05/2021 8:00,1290.305,619.673,619.673,648.342,712.734,
682,25/05/2021 9:00,1677.012,802.559,802.559,832.900,915.623,
683,25/05/2021 10:00,1906.262,1002.649,1002.649,957.720,1052.840,
684,25/05/2021 11:00,2061.677,1067.106,1067.106,1028.042,1130.146,
685,25/05/2021 12:00,2060.246,1087.097,1087.097,1023.492,1125.144,
686,25/05/2021 13:00,1929.478,998.861,998.861,949.767,1044.097,
687,25/05/2021 14:00,1656.101,904.065,904.065,811.192,891.759,
688,25/05/2021 15:00,1269.526,747.150,747.150,620.583,682.219,
689,26/05/2021 8:00,1276.122,619.563,619.563,645.800,709.940,
690,26/05/2021 9:00,1638.665,802.289,802.289,769.183,845.578,
691,26/05/2021 10:00,1875.414,1002.275,1002.275,942.050,1035.614,
692,26/05/2021 11:00,1983.356,1066.804,1066.804,1008.025,1108.141,
693,26/05/2021 12:00,2041.831,1086.961,1086.961,1008.150,1108.279,
694,26/05/2021 13:00,1921.169,998.876,998.876,850.083,934.513,
695,26/05/2021 14:00,1745.904,832.505,832.505,505.133,555.303,
696,26/05/2021 15:00,1194.637,550.001,550.001,550.908,605.624,
697,27/05/2021 8:00,1292.034,619.408,619.408,613.333,674.249,
698,27/05/2021 9:00,1627.851,801.983,801.983,816.175,897.237,
699,27/05/2021 10:00,1687.428,1001.884,1001.884,939.720,1033.052,
700,27/05/2021 11:00,1979.287,1066.497,1066.497,1007.442,1107.500,
701,27/05/2021 12:00,1799.647,1086.829,1086.829,1005.475,1105.338,
702,27/05/2021 13:00,1733.337,937.663,937.663,601.625,661.378,
703,27/05/2021 14:00,1278.279,886.368,886.368,600.700,660.361,
704,27/05/2021 15:00,1129.025,748.085,748.085,359.358,395.050,
705,28/05/2021 8:00,1243.543,619.208,619.208,640.692,704.325,
706,28/05/2021 9:00,1618.147,801.643,801.643,808.975,889.322,
707,28/05/2021 10:00,1860.038,1001.476,1001.476,947.130,1041.198,
708,28/05/2021 11:00,1923.756,1066.185,1066.185,1013.983,1114.691,
709,28/05/2021 12:00,1978.353,1086.504,1086.504,998.817,1098.018,
710,28/05/2021 13:00,1990.969,959.510,959.510,430.700,473.477,
711,28/05/2021 14:00,790.159,835.925,835.925,372.767,409.790,
712,28/05/2021 15:00,906.449,621.261,621.261,284.625,312.894,
713,29/05/2021 8:00,1242.811,618.966,618.966,640.950,704.609,
714,29/05/2021 9:00,1473.773,801.270,801.270,814.108,894.965,
715,29/05/2021 10:00,1754.114,998.743,998.743,915.110,1005.998,
716,29/05/2021 11:00,1971.140,1063.928,1063.928,1000.025,1099.347,
717,29/05/2021 12:00,2018.606,1086.137,1086.137,1004.192,1103.927,
718,29/05/2021 13:00,1807.291,965.630,965.630,763.408,839.229,
719,29/05/2021 14:00,576.953,881.502,881.502,144.425,158.769,
720,29/05/2021 15:00,,513.963,513.963,17.342,19.064,
721,30/05/2021 8:00,1260.059,618.683,618.683,619.267,680.772,
722,30/05/2021 9:00,1612.663,800.866,800.866,743.992,817.884,
723,30/05/2021 10:00,1881.660,1000.620,1000.620,943.240,1036.922,
724,30/05/2021 11:00,2018.129,1065.474,1065.474,1012.258,1112.795,
725,30/05/2021 12:00,2084.985,1085.784,1085.784,933.425,1026.132,
726,30/05/2021 13:00,1091.439,787.944,787.944,254.525,279.804,
727,30/05/2021 14:00,397.584,485.787,485.787,72.817,80.049,
728,30/05/2021 15:00,428.879,500.550,500.550,60.892,66.939,
729,31/05/2021 8:00,1260.835,618.359,618.359,640.992,704.654,
730,31/05/2021 9:00,1601.246,800.429,800.429,820.267,901.735,
731,31/05/2021 10:00,1816.754,1000.173,1000.173,939.610,1032.931,
732,31/05/2021 11:00,1932.112,1065.067,1065.067,1006.842,1106.840,
733,31/05/2021 12:00,1938.614,1085.445,1085.445,1002.525,1102.095,
734,31/05/2021 13:00,1866.560,999.116,999.116,908.383,998.603,
735,31/05/2021 14:00,1097.426,887.073,887.073,267.625,294.205,
736,31/05/2021 15:00,514.246,538.183,538.183,66.675,73.297,
737,01/06/2021 8:00,1097.856,617.996,628.889,627.017,764.541,
738,01/06/2021 9:00,1597.500,799.966,814.067,813.683,992.149,
739,01/06/2021 10:00,1754.986,999.717,1017.339,929.840,1133.783,
740,01/06/2021 11:00,1991.429,1064.662,1083.429,1009.133,1230.467,
741,01/06/2021 12:00,2017.765,1085.120,1104.248,1005.650,1226.220,
742,01/06/2021 13:00,1876.019,999.203,1016.816,939.683,1145.785,
743,01/06/2021 14:00,1626.954,905.841,921.808,803.092,979.234,
744,01/06/2021 15:00,347.158,750.668,763.900,603.467,735.826,
745,02/06/2021 8:00,1275.225,617.596,628.482,642.917,783.928,
746,02/06/2021 9:00,1638.731,799.476,813.568,824.383,1005.196,
747,02/06/2021 10:00,1906.592,999.252,1016.866,918.680,1120.175,
748,02/06/2021 11:00,1849.135,1064.258,1083.018,977.958,1192.455,
749,02/06/2021 12:00,1276.580,1081.618,1100.684,436.917,532.746,
750,02/06/2021 13:00,1162.723,734.219,747.161,594.667,725.095,
751,02/06/2021 14:00,733.346,846.971,861.901,518.925,632.741,
752,02/06/2021 15:00,777.455,738.779,751.802,542.775,661.822,
753,03/06/2021 8:00,385.332,518.886,528.033,143.958,175.533,
754,03/06/2021 9:00,869.722,700.857,713.211,372.200,453.835,
755,03/06/2021 10:00,1027.735,757.223,770.571,460.950,562.051,
756,03/06/2021 11:00,1617.373,884.225,899.811,554.617,676.261,
757,03/06/2021 12:00,1046.535,972.201,989.338,507.133,618.363,
758,03/06/2021 13:00,,480.953,489.431,282.942,344.999,
759,03/06/2021 14:00,307.790,471.563,479.875,49.750,60.662,
760,03/06/2021 15:00,247.065,491.668,500.335,28.058,34.212,
761,04/06/2021 8:00,1255.418,616.688,627.559,635.450,774.824,
762,04/06/2021 9:00,1586.986,798.418,812.492,812.283,990.442,
763,04/06/2021 10:00,1938.508,998.301,1015.898,903.560,1101.739,
764,04/06/2021 11:00,2060.056,1063.460,1082.205,986.167,1202.463,
765,04/06/2021 12:00,2053.280,1084.238,1103.350,1004.550,1224.879,
766,04/06/2021 13:00,1866.504,999.548,1017.168,931.617,1135.949,
767,04/06/2021 14:00,787.442,906.828,922.813,785.533,957.825,
768,04/06/2021 15:00,584.011,613.004,623.810,485.680,592.205,
769,05/06/2021 8:00,1340.553,616.184,627.046,639.333,779.559,
770,05/06/2021 9:00,1686.012,797.856,811.920,787.442,960.152,
771,05/06/2021 10:00,1545.514,969.869,986.965,756.990,923.021,
772,05/06/2021 11:00,2077.899,1054.106,1072.687,963.258,1174.531,
773,05/06/2021 12:00,1772.464,990.733,1008.196,1005.175,1225.641,
774,05/06/2021 13:00,1862.653,931.417,947.835,930.283,1134.323,
775,05/06/2021 14:00,1685.721,907.189,923.180,792.383,966.177,
776,05/06/2021 15:00,519.733,752.987,766.260,452.400,551.625,
777,06/06/2021 8:00,693.822,557.449,567.275,256.033,312.189,
778,06/06/2021 9:00,782.240,650.743,662.214,372.275,453.926,
